1,state_abbreviation,state,district,fec_id,incumbent,candidate_name_first,candidate_name_last,candidate_name,total_votes,party,primary_votes,primary_percent,runoff_votes,runoff_percent,general_votes_,general_percent,ge_runoff_election_votes_la,ge_runoff_election_percent_la,combined_ge_party_totals_ct_ny_sc,combined_percent_ct_ny_sc,ge_winner_indicator,footnotes,election_year,ge_runoff,ge_runoff_percent,combined_ge_party_totals_ct_ny,combined_percent_ct_ny,combined_ge_party_totals_ny_sc,combined_percent_ny_sc,party_cleaner
4358.0,SD,South Dakota,00,H0SD00054,0.0,Kristi,Noem,"Noem, Kristi",,REP,34527,0.4208505503345888,,,153703,0.48118500059481695,,,,,W,,2010,,,,,,,R
4367.0,SD,South Dakota,S,S2SD00068,1.0,John R.,Thune,"Thune, John R.",,REP,Unopposed,,,,227947,1.0,,,,,W,,2010,,,,,,,R
4370.0,TN,Tennessee,01,H6TN01388,1.0,David Philip,Roe,"Roe, David Philip",,REP,78862,,,,123006,0.8083937408402941,,,,,W,,2010,,,,,,,R
4378.0,TN,Tennessee,02,H8TN02069,1.0,"John J., Jr.",Duncan,"Duncan, John J., Jr.",,REP,92414,,,,141796,0.8178336601684162,,,,,W,,2010,,,,,,,R
4388.0,TN,Tennessee,03,H0TH03254,0.0,Chuck ,Fleischmann,"Fleischmann, Chuck ",,REP,26869,,,,92032,0.5679024534728736,,,,,W,,2010,,,,,,,R
4414.0,TN,Tennessee,04,H0TN04195,0.0,Scott,DesJarlais,"DesJarlais, Scott",,REP,27812,,,,103969,0.5706593629762172,,,,,W,,2010,,,,,,,R
4432.0,TN,Tennessee,05,H0TN05184,0.0,David ,Hall,"Hall, David ",,REP,11933,,,,74204,0.42074823374649867,,,,,W,,2010,,,,,,,R
4428.0,TN,Tennessee,05 ,H2TN05131,1.0,Jim,Cooper,"Cooper, Jim",,DEM,28660,,,,99162,0.5622639797688844,,,,,W,,2010,,,,,,,D
4454.0,TN,Tennessee,06,H0TN06257,0.0,Diane ,Black,"Black, Diane ",,REP,24374,,,,128517,0.6725680852399991,,,,,W,,2010,,,,,,,R
4475.0,TN,Tennessee,07,H2TN06030,1.0,Marsha ,Blackburn,"Blackburn, Marsha ",,REP,97088,,,,158916,0.7237172276542355,,,,,W,,2010,,,,,,,R
4482.0,TN,Tennessee,08,H0TN08246,0.0,Stephen Lee,Fincher,"Fincher, Stephen Lee",,REP,35024,,,,98759,0.5899405633045608,,,,,W,,2010,,,,,,,R
4496.0,TN,Tennessee,09,H6TN09068,1.0,Steve,Cohen,"Cohen, Steve",,DEM,63402,,,,99827,0.7399690156922917,,,,,W,,2010,,,,,,,D
4579.0,TX,Texas,10,H4TX10093,1.0,Michael,McCaul,"McCaul, Michael",,REP,46881,0.8286522315510384,,,144980,0.6467384273612554,,,,,W,,2010,,,,,,,R
4588.0,TX,Texas,11,H4TX19136,1.0,Mike,Conaway,"Conaway, Mike",,REP,55610,0.7736935833936224,,,125581,0.8084266769666538,,,,,W,,2010,,,,,,,R
4598.0,TX,Texas,12,H6TX12060,1.0,Kay ,Granger,"Granger, Kay ",,REP,40325,0.6997345086675112,,,109882,0.71857282054971,,,,,W,,2010,,,,,,,R
4608.0,TX,Texas,13,H4TX13014,1.0,Mac,Thornberry,"Thornberry, Mac",,REP,59070,1.0,,,113201,0.8704889921026122,,,,,W,,2010,,,,,,,R
4614.0,TX,Texas,14,H6TX22101,1.0,Ron,Paul,"Paul, Ron",,REP,45990,0.8076781229693893,,,140623,0.7599025149415847,,,,,W,,2010,,,,,,,R
4644.0,TX,Texas,17,H0TX17104,0.0,Bill,Flores,"Flores, Bill",,REP,21479,0.33044615384615383,21913,0.6513390601313794,106696,0.6180187903291203,,,,,W,,2010,,,,,,,R
4667.0,TX,Texas,19,H4TX19102,1.0,Randy,Neugebauer,"Neugebauer, Randy",,REP,63780,1.0,,,106059,0.7777981489901583,,,,,W,,2010,,,,,,,R
4684.0,TX,Texas,21,H6TX21012,1.0,Lamar,Smith,"Smith, Lamar",,REP,61923,0.8138232858888933,,,162924,0.6887653512016741,,,,,W,,2010,,,,,,,R
4692.0,TX,Texas,22,H8TX22107,1.0,Pete,Olson,"Olson, Pete",,REP,43418,1.0,,,140537,0.6749350456001498,,,,,W,,2010,,,,,,,R
4703.0,TX,Texas,23,H4TX28046,0.0,"Francisco ""Quico""",Canseco,"Canseco, Francisco ""Quico""",,REP,9250,0.3215937141466467,7210,0.5263542122937656,74853,0.49396835033721803,,,,,W,,2010,,,,,,,R
4718.0,TX,Texas,24,H4TX24094,1.0,Kenny E.,Marchant,"Marchant, Kenny E.",,REP,33283,0.840883252065385,,,100078,0.8157180467368181,,,,,W,,2010,,,,,,,R
4733.0,TX,Texas,26,H2TX26093,1.0,Michael C.,Burgess,"Burgess, Michael C.",,REP,44047,0.8580974459878047,,,120984,0.6705277917874423,,,,,W,,2010,,,,,,,R
4741.0,TX,Texas,27,H0TX27061,0.0,R. Blake,Farenthold,"Farenthold, R. Blake",,REP,5921,0.30126182965299686,4742,0.5133145702533016,51001,0.4784378840326832,,,,,W,,2010,,,,,,,R
4780.0,TX,Texas,31,H2TX31044,1.0,John R. ,Carter,"Carter, John R. ",,REP,52321,0.898507667737116,,,126384,0.8253972400551205,,,,,W,,2010,,,,,,,R
4786.0,TX,Texas,32,H2TX03126,1.0,Pete,Sessions,"Sessions, Pete",,REP,30509,0.8371014651813642,,,79433,0.6261025151928367,,,,,W,,2010,,,,,,,R
4508.0,TX,Texas,01,H4TX04039,1.0,Louie ,Gohmert,"Gohmert, Louie ",,REP,54478,1.0,,,129398,0.8972948983766617,,,,,W,,2010,,,,,,,R
4514.0,TX,Texas,02,H4TX02108,1.0,Ted,Poe,"Poe, Ted",,REP,39685,1.0,,,130020,0.886111319353102,,,,,W,,2010,,,,,,,R
4519.0,TX,Texas,03,H2TX03118,1.0,Sam,Johnson,"Johnson, Sam",,REP,40661,1.0,,,101180,0.662814768231009,,,,,W,,2010,,,,,,,R
4527.0,TX,Texas,04,H0TX04037,1.0,Ralph M.,Hall,"Hall, Ralph M.",,REP,39579,0.5735754449017448,,,136338,0.7318746443640424,,,,,W,,2010,,,,,,,R
4540.0,TX,Texas,05,H2TX05121,1.0,Jeb,Hensarling,"Hensarling, Jeb",,REP,49295,1.0,,,106742,0.7052705997396745,,,,,W,,2010,,,,,,,R
4547.0,TX,Texas,06,H4TX06117,1.0,Joe L. ,Barton,"Barton, Joe L. ",,REP,46095,1.0,,,107140,0.6590918877685981,,,,,W,,2010,,,,,,,R
4554.0,TX,Texas,07,H0TX07055,1.0,John,Culberson,"Culberson, John",,REP,43567,1.0,,,143655,0.8144723264806268,,,,,W,,2010,,,,,,,R
4561.0,TX,Texas,08,H6TX08100,1.0,Kevin,Brady,"Brady, Kevin",,REP,52595,0.793096688581941,,,161417,0.8026743046956971,,,,,W,,2010,,,,,,,R
4571.0,TX,Texas,09,H4TX09095,1.0,Al,Green,"Green, Al",,DEM,21465,1.0,,,80107,0.7573912467972052,,,,,W,,2010,,,,,,,D
4625.0,TX,Texas,15,H6TX15055,1.0,Rubén,Hinojosa,"Hinojosa, Rubén",,DEM,37430,0.8371354446233673,,,53546,0.5573064113238968,,,,,W,,2010,,,,,,,D
4636.0,TX,Texas,16,H6TX00115,1.0,Silvestre,Reyes,"Reyes, Silvestre",,DEM,26066,1.0,,,49301,0.5807496583894831,,,,,W,,2010,,,,,,,D
4655.0,TX,Texas,18,H4TX18054,1.0,Sheila Jackson,Lee,"Lee, Sheila Jackson",,DEM,21570,0.6696470149948776,,,85108,0.7015108678629421,,,,,W,,2010,,,,,,,D
4674.0,TX,Texas,20,H8TX20077,1.0,Charles A.,Gonzales,"Gonzales, Charles A.",,DEM,16935,1.0,,,58645,0.6361664045126647,,,,,W,,2010,,,,,,,D
4724.0,TX,Texas,25,H4TX10028,1.0,Lloyd,Doggett,"Doggett, Lloyd",,DEM,29949,1.0,,,99967,0.5282355862972729,,,,,W,,2010,,,,,,,D
4751.0,TX,Texas,28,H2TX23082,1.0,Henry,Cuellar,"Cuellar, Henry",,DEM,48634,1.0,,,62773,0.5634818046354644,,,,,W,,2010,,,,,,,D
4760.0,TX,Texas,29,H2TX29030,1.0,Gene,Green,"Green, Gene",,DEM,9567,1.0,,,43257,0.6461283384119018,,,,,W,,2010,,,,,,,D
4771.0,TX,Texas,30,H2TX00015,1.0,Eddie Bernice,Johnson,"Johnson, Eddie Bernice",,DEM,23725,1.0,,,86322,0.7573566828686238,,,,,W,,2010,,,,,,,D
4795.0,UT,Utah,01,H2UT01094,1.0,Rob,Bishop,"Bishop, Rob",,REP,*,,,,135247,0.6919350052695664,,,,,W,"*  Conventions are held by the political parties prior to the primary.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Constitution party conventions were held on May 8, 2010, and the Libertarian convention was held on May 15, 2010.  Convention nominees are noted with an asterisk.",2010,,,,,,,R
4802.0,UT,Utah,02,H0UT02096,1.0,Jim,Matheson,"Matheson, Jim",,DEM,23067,0.6726249489706654,,,127151,0.5048739909548258,,,,,W,"*  Conventions are held by the political parties prior to the primary.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Constitution party conventions were held on May 8, 2010, and the Libertarian convention was held on May 15, 2010.  Convention nominees are noted with an asterisk.",2010,,,,,,,D
4813.0,UT,Utah,03,H8UT03089,1.0,Jason,Chaffetz,"Chaffetz, Jason",,REP,*,,,,139721,0.7232459909103144,,,,,W,"*  Conventions are held by the political parties prior to the primary.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Constitution party conventions were held on May 8, 2010, and the Libertarian convention was held on May 15, 2010.  Convention nominees are noted with an asterisk.",2010,,,,,,,R
4822.0,UT,Utah,S,S0UT00165,0.0,Mike,Lee,"Lee, Mike",,REP,98512,0.5119713954588212,,,390179,0.6155903248352473,,,,,W,"*  Conventions are held by the political parties prior to the primary.  A candidate who receives more than 60% of the vote is the nominee.  If no candidate achieves that majority, a primary election is held between the two candidates receiving the highest number of votes.  The Democratic, Republican and Constitution party conventions were held on May 8, 2010.  Convention nominees are noted with an asterisk.",2010,,,,,,,R
4839.0,VT,Vermont,00,H6VT00160,1.0,Peter,Welch,"Welch, Peter",,DEM,65920,0.9863390839854563,,,154006,0.6456706118119578,,,,,W,,2010,,,,,,,D
4855.0,VT,Vermont,S,S4VT00017,1.0,Patrick,Leahy,"Leahy, Patrick",,DEM,64515,0.8888567413408283,,,151281,0.6432616996487767,,,,,W,,2010,,,,,,,D
4965.0,VI,Virgin Islands,00,H4VI00054,1.0,Donna M.,Christensen,"Christensen, Donna M.",,DEM,Unopposed,,,,19844,0.7172702956697752,,,,,W,,2010,,,,,,,D
4871.0,VA,Virginia,01,H8VA01147,1.0,"Robert J. ""Rob""",Wittman,"Wittman, Robert J. ""Rob""",,REP,28956,0.8796135970108448,,,135564,0.638741778020694,,,,,W,,2010,,,,,,,R
4879.0,VA,Virginia,02,H0VA02084,0.0,E. Scott,Rigell,"Rigell, E. Scott",,REP,14396,0.39503869161955985,,,88340,0.5312437984472815,,,,,W,,2010,,,,,,,R
4891.0,VA,Virginia,03,H6VA01117,1.0,"Robert C. ""Bobby""",Scott,"Scott, Robert C. ""Bobby""",,DEM,Unopposed,,,,114754,0.7001464307504576,,,,,W,,2010,,,,,,,D
4898.0,VA,Virginia,04,H2VA04052,1.0,J. Randy,Forbes,"Forbes, J. Randy",,REP,Unopposed,,,,123659,0.6233158088402079,,,,,W,,2010,,,,,,,R
4899.0,VA,Virginia,04 ,H0VA04056,0.0,Wynne V. E.,LeGrow,"LeGrow, Wynne V. E.",,DEM,Unopposed,,,,74298,0.37450665107440434,,,,,W,,2010,,,,,,,D
4903.0,VA,Virginia,05,H0VA05095,0.0,Robert,Hurt,"Hurt, Robert",,REP,17120,0.4842724598325413,,,119560,0.5081194565212772,,,,,W,,2010,,,,,,,R
4916.0,VA,Virginia,06,H2VA06115,1.0,"Robert W. ""Bob""",Goodlatte,"Goodlatte, Robert W. ""Bob""",,REP,Unopposed,,,,127487,0.7626918889168073,,,,,W,,2010,,,,,,,R
4922.0,VA,Virginia,07,H0VA07042,1.0,Eric I.,Cantor,"Cantor, Eric I.",,REP,Unopposed,,,,138209,0.5921500244213845,,,,,W,,2010,,,,,,,R
4928.0,VA,Virginia,08,H0VA08040,1.0,"James P. ""Jim,"" Jr.",Moran,"Moran, James P. ""Jim,"" Jr.",,DEM,Unopposed,,,,116404,0.6102501730031246,,,,,W,,2010,,,,,,,D
4936.0,VA,Virginia,09,H0VA09055,0.0,H. Morgan,Griffith,"Griffith, H. Morgan",,REP,*,,,,95726,0.5121310528202357,,,,,W,"* The political parties may choose to nominate by convention rather than by primary election.  Convention nominees are noted with an asterisk.  The dates of the conventions by Congressional District, if applicable, were:  1st  Democratic 5/8,",2010,,,,,,,R
4948.0,VA,Virginia,10,H6VA10050,1.0,Frank R.,Wolf,"Wolf, Frank R.",,REP,Unopposed,,,,131116,0.6286848616199007,,,,,W,,2010,,,,,,,R
4954.0,VA,Virginia,11,H8VA11062,1.0,"Gerald E. ""Gerry""",Connolly,"Connolly, Gerald E. ""Gerry""",,DEM,Unopposed,,,,111720,0.49226485012183246,,,,,W,,2010,,,,,,,D
4983.0,WA,Washington,01,H2WA04090,1.0,Jay,Inslee,"Inslee, Jay",,DEM,90208,0.5584735584364127,,,172642,0.5766670340939077,,,,,W,"*  Washington utilizes a ""Top Two"" primary election system in which the top two vote-getters in the primary election advance to the general election regardless of party affiliation.  According to the state, ""Each candidate for partisan office may state a political party that he or she prefers.  A candidate's preference does not imply that the candidate is nominated or endorsed by the party, or that the party approves of or associates with that candidate.""",2010,,,,,,,D
4989.0,WA,Washington,02,H0WA02080,1.0,Rick,Larsen,"Larsen, Rick",,DEM,73734,0.4201199952138661,,,155241,0.5107233446176015,,,,,W,"*  Washington utilizes a ""Top Two"" primary election system in which the top two vote-getters in the primary election advance to the general election regardless of party affiliation.  According to the state, ""Each candidate for partisan office may state a political party that he or she prefers.  A candidate's preference does not imply that the candidate is nominated or endorsed by the party, or that the party approves of or associates with that candidate.""",2010,,,,,,,D
4996.0,WA,Washington,03,H0WA03187,0.0,Jaime ,Herrera,"Herrera, Jaime ",,REP,46001,0.2783317400196038,,,152799,0.5297188796788385,,,,,W,"*  Washington utilizes a ""Top Two"" primary election system in which the top two vote-getters in the primary election advance to the general election regardless of party affiliation.  According to the state, ""Each candidate for partisan office may state a political party that he or she prefers.  A candidate's preference does not imply that the candidate is nominated or endorsed by the party, or that the party approves of or associates with that candidate.""",2010,,,,,,,R
5004.0,WA,Washington,04,H2WA04041,1.0,Doc,Hastings,"Hastings, Doc",,REP,82909,0.5874363207380063,,,156726,0.6764207009956884,,,,,W,"*  Washington utilizes a ""Top Two"" primary election system in which the top two vote-getters in the primary election advance to the general election regardless of party affiliation.  According to the state, ""Each candidate for partisan office may state a political party that he or she prefers.  A candidate's preference does not imply that the candidate is nominated or endorsed by the party, or that the party approves of or associates with that candidate.""",2010,,,,,,,R
5012.0,WA,Washington,05,H4WA05077,1.0,Cathy McMorris,Rodgers,"Rodgers, Cathy McMorris",,REP,106191,0.6253481812132312,,,177235,0.6366634217134072,,,,,W,"*  Washington utilizes a ""Top Two"" primary election system in which the top two vote-getters in the primary election advance to the general election regardless of party affiliation.  According to the state, ""Each candidate for partisan office may state a political party that he or she prefers.  A candidate's preference does not imply that the candidate is nominated or endorsed by the party, or that the party approves of or associates with that candidate.""",2010,,,,,,,R
5020.0,WA,Washington,06,H6WA06021,1.0,Norm,Dicks,"Dicks, Norm",,DEM,90596,0.5663488888194292,,,151873,0.5803923217145063,,,,,W,"*  Washington utilizes a ""Top Two"" primary election system in which the top two vote-getters in the primary election advance to the general election regardless of party affiliation.  According to the state, ""Each candidate for partisan office may state a political party that he or she prefers.  A candidate's preference does not imply that the candidate is nominated or endorsed by the party, or that the party approves of or associates with that candidate.""",2010,,,,,,,D
5025.0,WA,Washington,07,H8WA07132,1.0,Jim,McDermott,"McDermott, Jim",,DEM,110914,0.7984651822416114,,,232649,0.829733585363244,,,,,W,"*  Washington utilizes a ""Top Two"" primary election system in which the top two vote-getters in the primary election advance to the general election regardless of party affiliation.  According to the state, ""Each candidate for partisan office may state a political party that he or she prefers.  A candidate's preference does not imply that the candidate is nominated or endorsed by the party, or that the party approves of or associates with that candidate.""",2010,,,,,,,D
5033.0,WA,Washington,08,H4WA08071,1.0,Dave,Reichert,"Reichert, Dave",,REP,76118,0.47228099347897573,,,161296,0.5205162048167499,,,,,W,"*  Washington utilizes a ""Top Two"" primary election system in which the top two vote-getters in the primary election advance to the general election regardless of party affiliation.  According to the state, ""Each candidate for partisan office may state a political party that he or she prefers.  A candidate's preference does not imply that the candidate is nominated or endorsed by the party, or that the party approves of or associates with that candidate.""",2010,,,,,,,R
5044.0,WA,Washington,09,H6WA09025,1.0,Adam,Smith,"Smith, Adam",,DEM,63866,0.5123626153229042,,,123743,0.548520793992748,,,,,W,"*  Washington utilizes a ""Top Two"" primary election system in which the top two vote-getters in the primary election advance to the general election regardless of party affiliation.  According to the state, ""Each candidate for partisan office may state a political party that he or she prefers.  A candidate's preference does not imply that the candidate is nominated or endorsed by the party, or that the party approves of or associates with that candidate.""",2010,,,,,,,D
5051.0,WA,Washington,S,S2WA00189,1.0,Patty,Murray,"Murray, Patty",,DEM,670284,0.46222466185696964,,,1314930,0.523648258488133,,,,,W,"*  Washington utilizes a ""Top Two"" primary election system in which the top two vote-getters in the primary election advance to the general election regardless of party affiliation.  According to the state, ""Each candidate for partisan office may state a political party that he or she prefers.  A candidate's preference does not imply that the candidate is nominated or endorsed by the party, or that the party approves of or associates with that candidate.""",2010,,,,,,,D
5068.0,WV,West Virginia,01,H0WV01072,0.0,David B.,McKinley,"McKinley, David B.",,REP,14783,0.34858166898535686,,,90660,0.5040026684456305,,,,,W,,2010,,,,,,,R
5080.0,WV,West Virginia,02,H0WV02138,1.0,Shelley Moore,Capito,"Capito, Shelley Moore",,REP,27958,1.0,,,126814,0.6845707869535644,,,,,W,,2010,,,,,,,R
5087.0,WV,West Virginia,03,H6WV04057,1.0,"Nick Joe, II",Rahall,"Rahall, Nick Joe, II",,DEM,44929,0.6751265984462577,,,83636,0.5603864734299517,,,,,W,,2010,,,,,,,D
5100.0,WV,West Virginia,S - UNEXPIRED TERM,S0WV00090,0.0,"Joe, III",Manchin,"Manchin, Joe, III",,DEM,68827,0.7306320460287468,,,283358,0.5346901960192321,,,,,W,"* Unexpired Term.  Special Primary Election was held on August 28, 2010.",2010,,,,,,,D
5120.0,WI,Wisconsin,01,H8WI01024,1.0,Paul,Ryan,"Ryan, Paul",,REP,76542,0.9968612843988904,,,179819,0.6820962951442758,,,,,W,,2010,,,,,,,R
5134.0,WI,Wisconsin,02,H8WI00018,1.0,Tammy,Baldwin,"Baldwin, Tammy",,DEM,38041,0.9980061389931002,,,191164,0.6177341174949913,,,,,W,,2010,,,,,,,D
5148.0,WI,Wisconsin,03,H6WI03099,1.0,Ron,Kind,"Kind, Ron",,DEM,24514,0.9979238754325259,,,126380,0.5028248587570622,,,,,W,,2010,,,,,,,D
5163.0,WI,Wisconsin,04,H4WI04183,1.0,Gwen,Moore,"Moore, Gwen",,DEM,33107,0.8362676501048271,,,143559,0.6898458936199863,,,,,W,,2010,,,,,,,D
5179.0,WI,Wisconsin,05,H8WI09050,1.0,"F. James, Jr.",Sensenbrenner,"Sensenbrenner, F. James, Jr.",,REP,119713,0.9955591407685846,,,229642,0.6932421254731961,,,,,W,,2010,,,,,,,R
5193.0,WI,Wisconsin,06,H0WI06061,1.0,Tom,Petri,"Petri, Tom",,REP,77992,0.9964227309893704,,,183271,0.7066087821503892,,,,,W,,2010,,,,,,,R
5206.0,WI,Wisconsin,07,H0WI07051,0.0,Sean,Duffy,"Duffy, Sean",,REP,41032,0.6604004377776347,,,132551,0.5210563349830378,,,,,W,,2010,,,,,,,R
5222.0,WI,Wisconsin,08,H0WI08075,0.0,Reid J.,Ribble,"Ribble, Reid J.",,REP,38521,0.47949860585540727,,,143998,0.5476500163536652,,,,,W,,2010,,,,,,,R
5239.0,WI,Wisconsin,S,S0WI00197,0.0,Ron,Johnson,"Johnson, Ron",,REP,504644,0.8469597032710673,,,1125999,0.5185754728321016,,,,,W,,2010,,,,,,,R
5257.0,WY,Wyoming,00,H8WY00148,1.0,Cynthia M.,Lummis,"Lummis, Cynthia M.",,REP,84063,0.8282068965517242,,,131661,0.7041862554755066,,,,,W,,2010,,,,,,,R
2.0,AL,Alabama,01,H2AL01077,1.0,Jo,Bonner,"Bonner, Jo",,R,Unopposed,,,,210660,0.9827072263921219,,,,,W,,2008,,,,,,,R
6.0,AL,Alabama,02,H8AL02130,0.0,Bobby,Bright,"Bright, Bobby",,D,19456,0.6663698325170394,,,144368,0.5023347738644509,,,,,W,,2008,,,,,,,D
19.0,AL,Alabama,03,H2AL03032,1.0,Mike,Rogers,"Rogers, Mike",,R,Unopposed,,,,142708,0.5403150083295472,,,,,W,,2008,,,,,,,R
23.0,AL,Alabama,04,H6AL04098,1.0,Robert,Aderholt,"Aderholt, Robert",,R,Unopposed,,,,196741,0.7475899333883048,,,,,W,,2008,,,,,,,R
29.0,AL,Alabama,05,H8AL05109,0.0,Parker,Griffith,"Griffith, Parker",,D,34543,0.8991592263841528,,,158324,0.5152400726368612,,,,,W,,2008,,,,,,,D
41.0,AL,Alabama,06,H2AL06035,1.0,Spencer,Bachus,"Bachus, Spencer",,R,Unopposed,,,,280902,0.9779450418991982,,,,,W,,2008,,,,,,,R
44.0,AL,Alabama,07,H0AL07060,1.0,Artur,Davis,"Davis, Artur",,D,Unopposed,,,,228518,0.9862624675767476,,,,,W,,2008,,,,,,,D
48.0,AL,Alabama,S,S6AL00195,1.0,Jeff,Sessions,"Sessions, Jeff",,R,199690,0.9227477727255924,,,1305383,0.6336223194839702,,,,,W,,2008,,,,,,,R
57.0,AK,Alaska,00,H6AK00045,1.0,Don E.,Young,"Young, Don E.",,R,48195,0.4547255795522092,,,158939,0.5014196568847049,,,,,W,,2008,,,,,,,R
69.0,AK,Alaska,S,S8AK00090,0.0,Mark,Begich,"Begich, Mark",,D,63747,0.9081804194210167,,,151767,0.4776708012954681,,,,,W,,2008,,,,,,,D
88.0,AS,American Samoa,00,H0AS00018,1.0,Eni F. H.,Faleomavaega,"Faleomavaega, Eni F. H.",,D,n/a,,,,7499,0.6038328367823497,,,,,W,,2008,,,,,,,D
93.0,AZ,Arizona,01,H8AZ01104,0.0,Ann,Kirkpatrick,"Kirkpatrick, Ann",,D,26734,0.4723822313319433,,,155791,0.5588173049675917,,,,,W,,2008,,,,,,,D
108.0,AZ,Arizona,02,H4AZ04024,1.0,Trent,Franks,"Franks, Trent",,R,58707,1,,,200914,0.5943796723891569,,,,,W,,2008,,,,,,,R
117.0,AZ,Arizona,03,H4AZ04016,1.0,John,Shadegg,"Shadegg, John",,R,43538,1,,,148800,0.5407743103128714,,,,,W,,2008,,,,,,,R
124.0,AZ,Arizona,04,H2AZ02055,1.0,Ed,Pastor,"Pastor, Ed",,D,18660,1,,,89721,0.7210734004677442,,,,,W,,2008,,,,,,,D
134.0,AZ,Arizona,05,H6AZ05067,1.0,Harry,Mitchell,"Mitchell, Harry",,D,25174,1,,,149033,0.5315677777183314,,,,,W,,2008,,,,,,,D
147.0,AZ,Arizona,06,H0AZ01184,1.0,Jeff,Flake,"Flake, Jeff",,R,51562,1,,,208582,0.6241681030355262,,,,,W,,2008,,,,,,,R
155.0,AZ,Arizona,07,H2AZ07070,1.0,Raúl,Grijalva,"Grijalva, Raúl",,D,30630,1,,,124304,0.6326257449526437,,,,,W,,2008,,,,,,,D
164.0,AZ,Arizona,08,H6AZ08038,1.0,Gabrielle,Giffords,"Giffords, Gabrielle",,D,46223,1,,,179629,0.5472056198326967,,,,,W,,2008,,,,,,,D
175.0,AR,Arkansas,02,H6AR02203,1.0,Vic,Snyder,"Snyder, Vic",,D,Unopposed,,,,212303,0.7654254667118536,,,,,W,,2008,,,,,,,D
179.0,AR,Arkansas,03,H2AR03176,1.0,John,Boozman,"Boozman, John",,R,Unopposed,,,,215196,0.7852550301774155,,,,,W,,2008,,,,,,,R
182.0,AR,Arkansas,04,H0AR04038,1.0,Mike,Ross,"Ross, Mike",,D,Unopposed,,,,203178,0.8617233788982148,,,,,W,,2008,,,,,,,D
186.0,AR,Arkansas,S,S0AR00028,1.0,Mark,Pryor,"Pryor, Mark",,D,Unopposed,,,,804678,0.7953296947677004,,,,,W,,2008,,,,,,,D
271.0,CA,California,10,H6CA10088,1.0,Ellen O.,Tauscher,"Tauscher, Ellen O.",,D,55427,1,,,192226,0.6512493012382905,,,,,W,,2008,,,,,,,D
278.0,CA,California,11,H4CA11081,1.0,Jerry,McNerney,"McNerney, Jerry",,D,40403,1,,,164500,0.5527256599107575,,,,,W,,2008,,,,,,,D
284.0,CA,California,12,H8CA12171,1.0,Jackie,Speier,"Speier, Jackie",,D,60393,0.8951620075297186,,,200442,0.7511326460635631,,,,,W,,2008,,,,,,,D
299.0,CA,California,13,H6CA09023,1.0,Fortney,Stark,"Stark, Fortney",,D,42897,1,,,166829,0.7643029925415529,,,,,W,,2008,,,,,,,D
304.0,CA,California,14,H8CA12098,1.0,Anna G.,Eshoo,"Eshoo, Anna G.",,D,60856,1,,,190301,0.6976712640138434,,,,,W,,2008,,,,,,,D
313.0,CA,California,15,H0CA15148,1.0,Mike,Honda,"Honda, Mike",,D,46652,1,,,170977,0.7166172790866302,,,,,W,,2008,,,,,,,D
320.0,CA,California,16,H4CA16049,1.0,Zoe,Lofgren,"Lofgren, Zoe",,D,39616,1,,,146481,0.7134034978351605,,,,,W,,2008,,,,,,,D
327.0,CA,California,17,H4CA17021,1.0,Sam,Farr,"Farr, Sam",,D,53057,1,,,168907,0.7387917384724397,,,,,W,,2008,,,,,,,D
333.0,CA,California,18,H2CA18056,1.0,Dennis A.,Cardoza,"Cardoza, Dennis A.",,D,26392,1,,,130192,1.0,,,,,W,,2008,,,,,,,D
336.0,CA,California,19,H2CA19054,1.0,George P.,Radanovich,"Radanovich, George P.",,R,51645,1,,,179245,0.9843163958462612,,,,,W,,2008,,,,,,,R
341.0,CA,California,20,H4CA20082,1.0,Jim,Costa,"Costa, Jim",,D,22042,1,,,93023,0.7433455062689287,,,,,W,,2008,,,,,,,D
346.0,CA,California,21,H8CA20059,1.0,Devin G.,Nunes,"Nunes, Devin G.",,R,41638,1,,,143498,0.6839263160403213,,,,,W,,2008,,,,,,,R
351.0,CA,California,22,H6CA22125,1.0,Kevin,McCarthy,"McCarthy, Kevin",,R,61915,1,,,224549,1.0,,,,,W,,2008,,,,,,,R
354.0,CA,California,23,H8CA22089,1.0,Lois,Capps,"Capps, Lois",,D,50385,0.996755623256642,,,171403,0.6807433237485504,,,,,W,,2008,,,,,,,D
360.0,CA,California,24,H6CA21028,1.0,Elton,Gallegly,"Gallegly, Elton",,R,45124,0.7704285470377327,,,174492,0.5815391998720222,,,,,W,,2008,,,,,,,R
